inputs,targets,template_id,template_lang
ఈ రిడిల్ కి జవాబు ఇవ్వు అడవిలో ఆంబోతు రంకే వేస్తుంది,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""గొడ్డలి""",1,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
అలాము కొండకు సలాము కొట్టు","మీరు అడిగిన రిడిల్ కి సమాధానం:
""గొడ్డలి""",1,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు అడవిలో ఆంబోతు రంకె వేస్తుంది ?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""గొడ్డలి""",1,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు అలాము కొండకు సలాము కొట్టు.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""గొడ్డలి""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
మారు కథ మంకెన్న! నీకు నాకు లంకెన్న!","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""గొళ్ళెము""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు రేయీ, పగలూ నడిచింది. చేయీ, చేయీ కదిలింది. వేళా, పాళా చెపుతుంది. వున్నచోటనే పడివుంది.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""గోడ గడియారము""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
అరచేతిలో అద్దం.. ఆరు నెలల యుద్ధం","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""గోరింటాకు""",2,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు అర చేతిలో కుంకుమ అందమైన కుంకుమ బీరాకు కుంకుమ బిగువైన కుంకుమ,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""గోరింటాకు""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు అరచేతిలో కుంకుమ - గోటిమీద కుంకుమ - బీరాకు కుంకుమ - అందాల కుంకుమ,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""గోరింటాకు""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు మారుతట్టు మల్లప్ప 
నీ ముడ్డి గిల్లప్ప","మీరు అడిగిన రిడిల్ కి సమాధానం:
""గోరుచిక్కుడుకాయ""",1,['tel']
ఈ పొడుపు కథకి జవాబు ఇవ్వు పగలు కూడా కనపడే నైట్ ఏమిటి?,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""గ్రానైట్""",2,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
జీవం ఉంది కాని కదలలేదు","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""గ్రుడ్డు""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
పుట్టినా కదలనిది ఏది?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""గ్రుడ్డు""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు
నాలో నదులున్నాయి గానీ, మ్యాప్‌ను కాను. గుండ్రంగా వుంటాను గానీ, బంతిని కాను. నాలోనే సర్వము ఉన్నది గానీ, దేవుడ్ని కాను.","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""గ్లోబ్""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు అన్ని వేళ్ళు ఉన్నా నేను చేతిని కాను,మరి నేను ఎవరు?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""గ్లోవ్స్""",1,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు అమ్మతమ్ముడినికాను, కానీ నేను మీకు మేనమాను.","మీరు అడిగిన రిడిల్ కి సమాధానం:
""చందమామ""",1,['tel']
ఈ రిడిల్ కి సమాధానం ఇవ్వు అమ్మ తమ్ముడిని కాదు. నేను మీ అందరికీ మేనమామనే?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""చందమామ""",1,['tel']
ఈ రిడిల్ కి జవాబు ఇవ్వు గంపెడు శనగల్లో ఒక గులకరాయి?,"మీరు అడిగిన రిడిల్ కి సమాధానం:
""చందమామ""",1,['tel']
"ఈ పొడుపు కథకి సమాధానం ఇవ్వు అమ్మతమ్ముడిని కాను, కానీ నేను మీకు మేనమామను","మీరు అడిగిన పొడుపు కథకి సమాధానం:
""చందమామ""",2,['tel']
"ఈ రిడిల్ కి జవాబు ఇవ్వు
అంద చందాల వాడు రోజుకో ఆకారం చివరికి నిరాకారం లేదా నిండు సున్న","మీరు అడిగిన రిడిల్ కి సమాధానం:
""చందమామ""",1,['tel']
ఈ పొడుపు కథకి సమాధానం ఇవ్వు పుట్టెడు శనగలలో ఒకటే రాయి.,"మీరు అడిగిన పొడుపు కథకి సమాధానం:
""చందమామ""",2,['tel']
"ఈ రిడిల్ కి సమాధానం ఇవ్వు పుట్టేటప్పుడు కొమ్ములుంటాయి గానీ, రాక్షసుడను కాను. పెరిగే కొద్దీ గుండ్రముగా ఔతాను గానీ, గోళమును కాను. ఎప్పుడూ తిరుగుతుంటాను గానీ, గడియారమును కాను. మరి నేనెవరిని?","మీరు అడిగిన రిడిల్ కి సమాధానం:
""చందమామ""",1,['tel']
